"小悪魔簡易化",""
"<メイドサキュバスA>
『一度おっぱいの甘さを味わってしまった男性が、
　自分からそれを手放すなどとできるはずもないのですから。
　それは如何なる強さを持つ男性でも変わりありません。』","<Maid Succubus A>
""Men can't let go of my breasts without help after 
 they've experienced its sweet taste once. That is
 the same for all men regardless of their strength."""
"<メイドサキュバスA>
『甘いおっぱいをもっと感じたいという、
　そんな欲求に囚われてしまって……♡
　身体に力が入らなくなってしまうものなのです。』","<Maid Succubus A>
""You become slaves of your desire to suck on my
 sweet-tasting breasts and lose all your strength."""
"メイドサキュバスは貴方にそう説明しながら、
肉棒の弱点に細い指先を絡みつかせ、扱き続ける。
徐々にせりあがってくる快感と、
心地よい脱力感に貴方はどうすることもできない。","The maid succubus stroked your glans with her
fingertips while she explained. You could do 
nothing because of the gradually increasing pleasure
and the pleasant-feeling weakness."
"<メイドサキュバスA>
『なぜそのようなことが分かるのか、不思議ですか？
　簡単なことです。貴方のように抜け出そうとあがき、
　指の先しか動かせない家畜を何人も見てきたからですよ。』","<Maid Succubus A>
""Do you find it weird that I know that? The answer is
 simple. I've seen many cattle slaves who have tried
 to escape but could only move their fingers."""
"<メイドサキュバスA>
『おっぱいに心を堕とされまい、
　抗ってみせると意気込む勇ましい男性であっても…
　最後には顔をだらしないものに変えてしまう。』","<Maid Succubus A>
""Their minds melted down at my breasts. No matter how
 brave or resisting he is... All the men's faces turned
 sloppy in the end."""
"<メイドサキュバスA>
『おっぱいの魅力にすっかりとろけながら、
　大切な経験値をミルクに変えて、
　搾りだされるままに噴き出してしまうものなのです♡』","<Maid Succubus A>
""And then, as they are completely charmed by my
 breasts, they turned their precious experience
 into milk, and I milked it out."""
"メイドサキュバスの言う末路が、
貴方には一瞬魅力的なものに思えてしまう。
その思考を必死に振り払おうとするも、
乳房の甘さの浸食によってどんどん強く感じてしまう。","You ended up finding the fate of the men that the maid
succubus explained to you attractive for a moment.
Then, you tried to shake off such thoughts, but your
mind corroding badly because of her sweet breasts."
"そんな貴方をメイドサキュバスは笑顔で見下ろしながら、
徐々に手で肉棒を扱く速度を上げていき、
強く握って搾りだすような動きに変えていく。
その手淫に耐えられず、我慢汁がこぼれてしまう。","While watching your struggle with a smile, the maid
succubus grabbed your penis tighter and gradually
increased the pace of her handjob. You couldn't
resist such intense milking and spilled precum."
"<メイドサキュバスA>
『貴方の心も、
　徐々におっぱいの甘さで染まってきましたよね？
　おちんちんからお汁が溢れてきていますよ。』","<Maid Succubus A>
""Your mind, as well, is starting to be taken over
 by my sweet-tasting breasts, right? Juice began
 overflowing from your penis."""
"<メイドサキュバスA>
『貴方も他の家畜と同じだったというだけのこと…
　恥ずかしがることはありません。
　例外などこれまで1人もいませんでしたから。』","<Maid Succubus A>
""You are only the same as the other cattle slaves...
 There's nothing to be ashamed of. Not a single man
 has been exemption to the rule."""
"<メイドサキュバスA>
『こうしておっぱいに溺れたまま、
　経験値がたっぷりこもったミルクを出してくださいね。
　甘くとろける射精は、とても心地のいいものですよ♡』","<Maid Succubus A>
""Please lose your mind to my breasts and give away
 loads of your EXP milk. The sweet mind-melting orgasm
 will make you feel really good♡"""
"メイドサキュバスは貴方にそう促しながら、
精液を搾りだすように激しく手を上下に動かす。
口の中をおっぱいの甘さで満たされながらの手淫に、
貴方の肉棒はついに限界を迎えてしまう。","The maid succubus urged you to orgasm and intensively
moved her hand up and down in a semen-milking handjob.
That combined with your mind filling with her sweet
breast taste, you reached the edge of orgasm."
"<メイドサキュバスA>
『優しく手で搾りだして差し上げますので、
　おっぱいの甘さに堕とされる至上の快楽…♡
　たっぷりと感じながらミルクを出してください♡』","<Maid Succubus A>
""I'll gently milk you with my hand... So please enjoy
 the amazing pleasure as my sweet breasts overpower
 your brain and shoot out your milk♡"""
"<メイドサキュバスA>
『ふふ♡大量に出せましたね。
　何度も腰をみっともなく震わせて…
　それだけ心地よかったということでしょうか。』","<Maid Succubus A>
""Ahaha♡ That's a big load. Your hips miserably shot
 up multiple times... Did the orgasm simply feel that
 good?"""
"<メイドサキュバスA>
『もうすっかりおっぱいに心を奪われたご様子…♡
　このまま今日の分を全て、
　先ほどのように搾りだして差し上げますね。』","<Maid Succubus A>
""It looks like my breasts have completely taken over
 your mind now... I'll continue milking you like this
 until I've taken all the EXP you've earned today."""
"メイドサキュバスは肉棒を愛撫し続け、
乳房で貴方の顔を抑え込む。
顔中に広がる甘く柔らかな感触に、
貴方の身体は思わずビクンっと跳ねてしまう。","The maid succubus pushed her breasts on your face and
continued touching your penis. Your body reflexively
jumped at the soft and sweet sensation that spread
across your face."
"<メイドサキュバスA>
『家畜としての幸せをかみしめてくださいね。
　女の乳房を赤子のように吸いながら、
　恥ずかしげもなく射精してしまう幸せ…♡』","<Maid Succubus A>
""Please thoroughly enjoy the happiness of a cattle
 slave. The happiness as you shamelessly spill your
 milk while sucking on a woman's breasts like a baby."""
"<メイドサキュバスA>
『それがどれほど情けないものであったとしても、
　貴方たち男性にとってはそれが至上の幸せなのですから♡　
　貴方も、そう思いますよね？』","<Maid Succubus A>
""Even if it is terribly miserable, that is
 the greatest happiness you men can obtain♡
 Don't you think so too?"""
"メイドサキュバスは貴方に乳房を吸わせながらそう尋ねる。
乳房の甘さにすっかり施行を溶かされてしまった貴方は、
こくこくと頷きながら乳房を吸い続けてしまう。","The maid succubus asked that while making you suck on
her breasts. Their sweet taste had already melted your
ability to think, so you ended up nodding while
continuing to suck on her breasts."
"<メイドサキュバスA>
『ええ、そうでしょう。
　素直に答えられたこと、褒めて差し上げますよ。
　おっぱい吸いながらお返事出来て偉いですね♡』","<Maid Succubus A>
""Yes. I praise you for answering honestly.
 You did so well to answer while sucking on my
 breasts."""
"<メイドサキュバスA>
『ご褒美にたくさん、
　おちんちんをなでなでしてあげますから。
　甘やかされる快楽に堕落してしまってください♡』","<Maid Succubus A>
""I'll give your penis many pats as a reward.
 Please lose yourself to the pleasure as I
 pamper you♡"""
"<メイドサキュバスA>
『身も心もおっぱいに堕とされて、
　ご主人様である私からの言葉に一喜一憂する…♡
　そんな風なみっともない家畜になってくださいね。』","<Maid Succubus A>
""Lose your mind and body to my breasts and follow
 every word I give you as your master...♡
 Please become such a miserable cattle slave."""
"メイドサキュバスは貴方にそう言い聞かせながら、
肉棒を適度な力加減で握りこんで上下に扱く。
口に広がるおっぱいの甘さとともに投げかけられる言葉は、
まるで甘い毒のように貴方をむしばんでいく。","The maid succubus told you what to do while stroking
your penis with moderate strength. Her words ate into
your mind like a sweet poison, along with the sweet
taste of her breasts."
"<メイドサキュバスA>
『堕ちてしまえば、
　幸せな生活が待っていますよ。
　私に褒められるためだけに労働を行う日々…♡』","<Maid Succubus A>
""A life full of happiness awaits you when you lose
 yourself. You'll work hard every day simply to earn
 praise from me♡"""
"<メイドサキュバスA>
『私に甘やかされ、
　ドロドロに理性を溶かされながら搾られるために、
　ただひたすら戦い続ける日々…♡』","<Maid Succubus A>
""You'll do nothing but fight and earn EXP every day so
 that I will milk it from you while melting your mind
 with all the pampering♡"""
"<メイドサキュバスA>
『決して楽な道ではありませんが、
　貴方がこれまで歩んできたものの、
　そのどれよりも男性として幸せなのだと保証します♡』","<Maid Succubus A>
""While it won't be an easy life, I can guarantee that
 you'll be happier than ever before as a man♡"""
"メイドサキュバスの甘い声に、
貴方はどんどんと心を溶かされ、幸せを感じてしまう。
そんな幸福とともに与えられる手淫に、
貴方は着実に追い詰められてしまう。","At the maid succubus' sweet voice, your mind quickly
melted and you began to feel happy in her care.
That feeling of happiness combined with her handjob
steadily cornered you."
"<メイドサキュバスA>
『このまま甘いおっぱいに溺れて、
　心まで女の家畜に堕とされてしまいましょうね。
　とても気持ちのいい堕落ですから。』","<Maid Succubus A>
""Please lose your mind to my sweet breasts and accept
 your life as my cattle slave. It will make you feel
 really good."""
"<メイドサキュバスA>
『怖がることも嫌がることもありません。
　甘く優しいおっぱいに身を任せ、
　心を楽にして堕ちてしまってくださいね♡』","<Maid Succubus A>
""There's nothing to fear or dislike. Give up yourself
 to my soft and sweet breasts, and accept me with 
 your whole mind♡"""
"甘やかすような、洗脳するような甘い声が脳に響く。
柔らかな乳房の甘さと肉棒に感じる手淫に、
貴方はそのまますぐに追い詰められ、
再び精を放ってしまいそうになる。","The maid succubus' sweet brainwashing voice echoed in
your mind. Her sweet breasts and gentle handjob
quickly cornered you, and you reached the edge
of orgasm again."
"<メイドサキュバスA>
『また、ミルクが出てしまいそうですね。
　家畜としての幸せを、
　おっぱいの甘さでたっぷり刷り込んで差し上げますから…』","<Maid Succubus A>
""It looks like you're ready to shoot your milk again.
 I'll engrave the happiness of a cattle slave deep
 into your mind with my sweet breasts..."""
"<メイドサキュバスA>
『おっぱいを吸いながら、
　恥ずかしげもなく、みっともなく…♡
　経験値を私の手に出してしまってください♡』","<Maid Succubus A>
""So, please suck on my breasts and shoot your EXP on
 my hand miserably and without any shame♡"
"<メイドサキュバスA>
『ふふ♡しっかりとすべて出せたようですね。
　それでは今日頑張った分のご褒美は、
　これで終わりにしましょうか。』","<Maid Succubus A>
""Ahaha♡ It looks like you shot every last EXP with
 that. This means that your reward for working hard
 today ends here."""
"そう言いながら、
メイドサキュバスは乳房を貴方の口から離す。
射精後の混濁と、仄かに残る口内の甘さが、
徐々に、少しずつ引いていく。","After saying that, the maid succubus pulled her breast
out of your mouth. The post-orgasm daze and the sweet
lingering taste in your mouth gradually disappeared."
"それと同時に、
貴方はいいように操られてしまった自分に、
情けなさや悔しさを感じて後悔を覚える。","At the same time, you felt miserable and frustrated for
allowing the maid succubus to exploit you like that,
and you were overcome with regret. "
"<メイドサキュバスA>
『あら、理性がほんの少し戻ったようですね。
　先ほどまではあんなに幸せそうに、
　私のおっぱいを吸っていましたというのに♡』","<Maid Succubus A>
""Oh my. It looks like you regained a part of your mind.
 That's unexpected when you sucked on my breasts with
 such a happy face just a moment ago♡"""
"<メイドサキュバスA>
『ですが、ご安心ください。
　貴方のその感情も、理性も、
　私の「ご褒美」を受けるうちになくなっていきますよ。』","<Maid Succubus A>
""However, please do not worry. You'll soon lose your
 mind and those negative feelings again to the
 'rewards' I give you."""
"<メイドサキュバスA>
『「ご褒美」の最中でなくとも……
　そのうち柔らかくて甘いおっぱいのことしか、
　考えられなくなってしまうのです。』","<Maid Succubus A>
""Then before long, my soft and sweet breasts will be
 the only thing in your mind even when you're not in
 the middle of getting a 'reward' from me."""
"<メイドサキュバスA>
『ある意味では、
　今の時期にしか感じられない貴重なその感情…
　しっかりと噛みしめながらお休みくださいね。』","<Maid Succubus A>
""You could say that you'll soon lose what you currently
 feel... Please rest while thinking what you can."""
"<メイドサキュバスA>
『それでは、これはお小遣いです。
　大した額ではありませんが気晴らしにでもお使いください。
　今日はお疲れさまでした♡』","<Maid Succubus A>
""And here is some pocket money. It's not much,
 but please use it however you like.
 Well then, good work today♡"""
"メイドサキュバスは貴方にコインを手渡し、
優雅に一例をして部屋を去っていく。
貴方はそんな彼女を見送った後、
気絶する様にぐっすりと眠りに落ちた。","The maid succubus elegantly left the room after handing
you some coins. After watching her leave, you dropped
like a log on the bed."
"<アル>
『おはよ、\n[1]！昨日は危なかったね……
　あの子のおっぱいをおいしそうに吸ってる\n[1]を見て、
　もうダメなんじゃないかと思っちゃったよ…』",""
"<アル>
『でも、
　このままじゃほんとに堕とされちゃうよね！
　何とか早いうちにあの子から逃げないと…！』",""
"<メイドサキュバスA>
『昼間にしっかりと経験値をためられたようですね。
　今日もお疲れ様でした。
　それでは、ご褒美のお時間ですよ♡』","<Maid Succubus A>
""It looks like you've earned a lot of experience
 during the day. Good work. Now then, it's time
 for your reward♡"""
"<メイドサキュバスA>
『今日もこのおっぱいで甘やかしながら、
　貴方がためた分の経験値をミルクに変えて……
　私の手で搾りだして差し上げますね。』","<Maid Succubus A>
""Once more, I will pamper you with my breasts while
 I turn all the experience you earned into milk and
 squeeze it out with my hands."""
"メイドサキュバスはそう言うと、
貴方を自身の太ももに寝かせ、乳房を顔に押し付ける。
その柔らかく甘い感触に、
貴方はだめだと思っても魅力を感じてしまう。","After saying that, the maid succubus laid you down
on her lap and pressed her breasts on your face.
You couldn't help getting charmed by her sweet
softness even if you didn't want to."
"<メイドサキュバスA>
『ふふ♡
　経験値を搾りだされたくないと、
　そんな風に考えていた表情も…♡』","<Maid Succubus A>
""Ahaha♡ Your expression told me that you don't want
 me to milk your experience..."""
"<メイドサキュバスA>
『私がご褒美と言っただけで、
　情けなく緩み、勃起までしてしまっていましたよね。
　身体はしっかりと反応しているようで何よりです。』","<Maid Succubus A>
""But I just needed to use the word 'reward' and your
 expression turned sloppy and your penis hard.
 I'm glad that your body is reacting as it should."""
"<メイドサキュバスA>
『このまま心が堕ちてしまうまで……
　今日も女に家畜として可愛がられ、
　甘やかされる快楽を教えて差し上げましょう♡』","<Maid Succubus A>
""I will show you how sweet it feels as I pamper pamper
 and caress you as a cattle slave♡ I'll do so until
 you've lost your mind♡"""
"簡単に勃起してしまった貴方を、
メイドサキュバスは笑顔で見下ろしながら、
肉棒に手を伸ばして優しく撫で始める。","The maid succubus looked down at you with a smile when
you got an erection so easily. Then, she reached for
your penis and began gently stroking it."
"彼女の細い指先が触れるたびに、
肉棒にはじんわりとした快楽が広がる。
同時に顔に感じる甘い乳房の感触に、
理性を保とうと思っても保つことができない。","Pleasure gradually spread across your penis as she
touched it with her delicate fingers. At the same
time, you tried to hold on to your mind while her
soft breasts laid on your face but couldn't."
"<メイドサキュバスA>
『今日こそは我慢、などと考えても無駄ですよ。
　柔らかいおっぱいに甘やかされてしまえば、
　理性などあっという間に溶けてしまうものなのですから。』","<Maid Succubus A>
""It's useless even if you think that you will endure
 today. Your mind will melt in the blink of an eye
 when I pamper you with my soft breasts."""
"<メイドサキュバスA>
『甘いおっぱいに男性は逆らえない……
　おっぱいを吸いながら射精してしまったのですから、
　それは昨日で十分にご理解頂けましたよね？』","<Maid Succubus A>
""Men can't oppose soft and sweet breasts... You should
 already understand that quite well after cumming while
 sucking on my breasts yesterday."""
"<メイドサキュバスA>
『今日も昨日と同じように、
　最後にはおっぱいのことしか考えられなくなり…
　ミルクを情けなくおちんちんから出してしまうのですよ♡』","<Maid Succubus A>
""You will follow that same pattern today as well.
 In the end, you can only think about my breasts
 and miserably shoot out your milk♡"""
"メイドサキュバスはくすりと微笑みながらそう言うと、
貴方の顔を柔らかく乳房で圧迫し、
肉棒をリズムカルに手で扱き続ける。","After saying that with a giggle, the maid succubus
pressed her soft breasts on your face and stroked
your penis in a fixed rhythm."
"顔にのしかかる柔らかなおっぱいの香りと感触に、
貴方は彼女の言葉通り脳内を犯されていく。
彼女の手に扱かれる肉棒は嬉しそうに震え、
快楽に思考が染まっていってしまう。","As she said, your brain was getting violated when her
soft and sweet-smelling breasts laid on your face.
Your penis happily twitched to her handjob,
and pleasure was taking over your mind."
"<メイドサキュバスA>
『もうすっかりとろけてしまいましたね。
　やはり男性の理性など、
　おっぱいの前では何の意味もない無力な物…♡』","<Maid Succubus A>
""It looks like you've already turned into a goo.
 As expected, men's minds are completely powerless
 before women's breasts♡"""
"<メイドサキュバスA>
『ほら、おっぱいを吸ってください。
　おっぱいの甘さを口いっぱいに感じて、
　赤子のように夢中で吸ってしまいましょうね。』","<Maid Succubus A>
""Now, please suck on my breasts. Taste their sweetness
 with your mouth and suckle like a baby in a daze."""
"<メイドサキュバスA>
『貴方はもう、おっぱいの虜…♡
　夢中でちゅうちゅう吸うことしかできない、
　大きな赤子になってしまったのですから♡』","<Maid Succubus A>
""You've already become a captive of my breasts♡
 You are nothing more than a big baby who can only
 suck on my breasts in a trance♡"""
"メイドサキュバスは貴方の口に自身の乳首を含ませる。
彼女の乳首を口に含んだ瞬間、
仄かな甘さが口いっぱいに広がり、
貴方は彼女に言われるがまま吸ってしまう。","The maid succubus pushed her nipple into your mouth.
As she did that, a sweet taste spread across your
mouth, and you ended up sucking just as told."
"このままじゃダメだ…
という思いはおっぱいの甘さにたやすく溶かされ、
気が付けば貴方は快楽に溺れながら、
夢中て彼女の乳房を吸ってしまっていた。","You thought that this was bad, but the sweet taste of
the maid succubus' breasts easily melted away your
sense of danger. Then, you were sucking her breasts
in a daze before you even realized it."
"<メイドサキュバスA>
『ふふ♡ママのおっぱいは甘くておいしいですよね。
　何の力もない赤子が甘えるように、
　ちゅうちゅうし続けていいのですよ。』","<Maid Succubus A>
""Ahaha♡ Mommy's breasts taste really good, right?
 You can continue sucking them like a pampered and
 powerless baby."""
"<メイドサキュバスA>
『貴方は今日も、
　経験値を稼ぐという昼間における自身の務めを、
　しっかりと果たすことができたのですから。』","<Maid Succubus A>
""After all, you finished your daytime duty of earning
 lots of experience."""
"<メイドサキュバスA>
『この甘くとろけるようなおっぱいは、
　そのご褒美……遠慮することなど何もありません。
　よく頑張りましたね、偉いですよ♡』","<Maid Succubus A>
""Getting to suck my sweet and mind-melting breasts is
 the reward for your hard work, so there's no need to
 hold back. You did well today. You are a good boy♡"""
"メイドサキュバスは甘い声でそう貴方を褒めながら、
細い指先で肉棒を撫でるように上下に扱き続ける。
貴方は彼女のその優しい声と愛撫に、
思わず何とも言えない幸福感を感じてしまう。","The maid succubus praised you with a sweet voice while
running her fingers up and down on your penis,
and you felt an indescribable sense of happiness
at her words and caress."
"<メイドサキュバスA>
『その調子で、
　夜のお勤めもしっかりと果たしてくださいね。
　私がこうして、手伝って差し上げますから。』","<Maid Succubus A>
""Please keep up the good work on your nighttime duty
 as well. I will help you achieve it like this."""
"<メイドサキュバスA>
『甘いおっぱいをちゅうちゅう吸って、
　稼いだ分の経験値を全てミルクに変えてしまうのです。
　ちゃんと、できますよね？ちゅうちゅう♡』","<Maid Succubus A>
""Please turn all the experience you earned today into
 milk while sucking my breasts. Can you manage to do
 that?"""
"貴方は甘い快楽にすっかりととろけてしまい、
彼女の言葉にこくんとなずくと、
言われるがままに乳房を吸い続けてしまう。","Your mind had completely melted away at the sweet
pleasure, and you ended up nodding. You continued
sucking on the maid succubus' breasts just as told."
"<メイドサキュバスA>
『その調子です。
　自分でも実感できるでしょう？
　おっぱいを吸うたびに経験値が溶けてしまう感覚…♡』","<Maid Succubus A>
""Yes, just like that. You should be able to feel it.
 How a little bit of your experience melts into milk
 with every suck♡"""
"<メイドサキュバスA>
『大切なものが甘く溶けてしまう感覚…♡
　家畜たちはみな、その感覚の虜になってしまうのです。
　貴方もきっと、例外ではありませんよね？』","<Maid Succubus A>
""The sensation as your precious things melt away...♡
 All the cattle slaves end up becoming captives of
 that feeling. I'm sure you'll also be the same."""
"<メイドサキュバスA>
『おっぱいを吸うたびに、
　嬉しそうにおちんちんがびくびくしているのですから♡
　どうぞそのまま、堕落の快楽に溺れてしまってください♡』","<Maid Succubus A>
""After all, your penis happily twitches with every
 suck♡ Please go ahead and lose yourself to that
 depraved pleasure♡"
"<メイドサキュバスA>
『二度ともとに戻れないよう、
　じっくりとおっぱいで堕としてさしあげますから。
　心まで家畜になってしまいましょうね。』","<Maid Succubus A>
""I'll thoroughly melt your mind beyond recovery with
 my breasts. Please become a cattle slave down to
 your very core."""
"メイドサキュバスは貴方に乳房を吸わせ、
そう言葉を投げかける。彼女の言葉通り、
貴方は自分の経験値……そして、
それ以上に大切な尊厳が溶かされていく感覚を感じてしまう。","The maid succubus said that while feeding you her
breast. As she said, you could feel your experience
and, more importantly, your dignity as a man melting
away in her treatment."
"<メイドサキュバスA>
『ふふ♡もうすっかりされるがまま…♡　
　私のおっぱいを吸って、自身の大切なものを、
　ミルクに変えてくださっているようですね。』","<Maid Succubus A>
""Ahaha♡ It looks like you're following my every word♡
 You're sucking my breasts and turning your precious
 things into milk."""
"<メイドサキュバスA>
『ではその貴方の大切なものが詰まったミルク…
　このまま私の手で搾りだしてしまいましょうか。
　優しく、手のひらでシコシコ♡』","<Maid Succubus A>
""Then, I should take that milk that's packed with your
 precious things, and squeeze it out with my hands.
 I'll gently stroke you with my palm♡"""
"メイドサキュバスは貴方に乳房を吸わせながら、
搾り取るようなものへと手の動きを変化させる。
その動きにたまらず、
貴方はいつの間にか我慢汁を垂れ流し続けてしまう。","The maid succubus changed her hand movement to a
milking handjob while holding her breast to your
mouth. You couldn't resist that change, and soon
your precum began overflowing."
"<メイドサキュバスA>
『身体を固くする必要はありませんよ。
　何も怖いことなんてありませんから…♡
　ママのおっぱいをちゅうちゅうし続けてくださいね。』","<Maid Succubus A>
""There's no need to tense your body. There's nothing
 to be afraid of. Please simply continue sucking on
 mommy's breast."""
"<メイドサキュバスA>
『私に大切なものを搾り取られるのは、
　家畜としてとても気持ちのいいこと…♡
　このおちんちんでそう覚えてしまいましょう。』","<Maid Succubus A>
""As a cattle slave, it makes you feel amazing when I
 milk you for your precious things♡ Let's make your
 penis remember that."""
"貴方は彼女の言葉に強制的に安心させられ、
身をすっかりと彼女にゆだねながら、
ただただ甘い乳房を吸い続けてしまう。","You instantly felt relieved at the maid succubus'
words. You completely relaxed your body to her
care and continued single-mindedly sucking on
her sweet breast."
"すっかりと理性は溶け切ってしまっており、
むずむずとした心地いい快楽がせりあがってくるのを感じる。
腰はびくびくと震え、
貴方は夢心地のまま今にもイってしまいそうだった。","Your mind was in in a complete meltdown as you felt
the itching pleasure increasing. Your hips began
shaking, and you reached the edge of orgasm in a
state of trance."
"<メイドサキュバスA>
『もう準備は整っているようですね。
　ほら、ママのおっぱいちゅうちゅうしながら、
　上手にミルクをぴゅっぴゅできますか？』","<Maid Succubus A>
""It looks like you're ready. Now, can you properly
 shoot your milk while sucking on mommy's breasts?"""
"<メイドサキュバスA>
『甘いおっぱいに溺れながら…♡
　赤子のように何も考えず、
　自身の大切なものを出してしまってください♡』","<Maid Succubus A>
""Please lose your mind to my sweet breasts...
 And shoot out your precious things like a baby
 who can't think for themselves♡"""
"貴方は彼女に言われるがまま、
脱力しきったまま乳房を吸い続け、
びくんっと腰を震わせて大量の精液を出してしまう。","Just as the maid succubus told you to, you continued
sucking her breasts and then shot a huge load of semen
while your hips convulsed."
"貴方はその射精と同時に、
経験値以上に大切な何かが出てしまった…
ぼーっとした思考でおぼろげにそう感じてしまう。","As you orgasmed, you felt this sensation like you lost
something more important than your semen along with it,
but you couldn't tell what when your mind was blanking
out after the climax."
"<メイドサキュバスA>
『上手にぴゅっぴゅできましたね。
　ママのおっぱいに甘えながら、
　ミルクを出すのはとても気持ちよかったでしょう？』","<Maid Succubus A>
""Yes, you splurted it like a good boy. It feels really
 good to shoot your milk while mommy pampers you with
 her breasts, right?"""
"<メイドサキュバスA>
『もっとちゅうちゅうしていいのですよ。
　今日の分をすべて出し切れていないようですし…
　まだご褒美の時間は終わりではありませんから♡』","<Maid Succubus A>
""You can continue sucking my breasts. This seems to
 only make up half of the experience you earned today,
 so the reward time isn't over yet."""
"貴方はそのメイドサキュバスの言葉に喜びを感じ、
迷うことなく彼女の甘い乳房を吸ってしまう。
肉棒は鎮まることなく大きくなったままであり、
彼女はそんな肉棒を優しく扱き続ける。","You felt joy when the maid succubus said the reward
wasn't over, and you began sucking her sweet breasts
again without hesitation. Your penis remained hard,
and she continued gently stroking it."
"<メイドサキュバスA>
『ふふ♡その調子です。
　優しくおっぱいに甘やかされる快楽に堕ちて、
　人間としての尊厳を全て溶かしてしまってください。』","<Maid Succubus A>
""Ahaha♡ Yes, that's it. Please lose your mind as I
 pamper you with my breasts and let every piece of
 your dignity as a human melt away."""
"<メイドサキュバスA>
『おっぱいに甘やかされるためだけに生きる…♡
　それはとても惨めで情けないことですが、
　この上なく気持ちのいいことですよ♡』","<Maid Succubus A>
""Make my breast pampering your raison-d'etre♡
 It's really pitiful way to live, but there's
 nothing that makes you feel better than that♡"""
"<メイドサキュバスA>
『ですから自分で考えるのはもうやめて、
　ママにすべてを任せてください。
　ママに褒められることだけを喜びにしてくださいね。』","<Maid Succubus A>
""Therefore, please stop thinking and let mommy do it
 for you. Please feel joy only when mommy praises you."""
"メイドサキュバスの洗脳するような言葉が、
甘い快楽を伴って貴方の耳に響く。
彼女にすべてを任せてしまいたい…
そんな欲が次第に大きくなっていってしまう。","You felt sweet pleasure as the maid succubus sweet
brainwashing words echoed in your brain. Your desire
to entrust everything to her gradually grew stronger."
"<メイドサキュバスA>
『ほら、私に褒められると、
　おちんちんがむずむずしてしまいますよね？
　今日も頑張りましたね♡偉いですね♡』","<Maid Succubus A>
""Hey, your penis feels itchy when I praise you,
 doesn't it? You worked hard today♡
 You're a good boy♡"""
"<メイドサキュバスA>
『ママの言うことが聞けて、偉いですよ♡
　上手にぴゅっぴゅできて、おっぱいちゅうちゅうできて、
　偉いですよ♡よちよち♡いい子いい子♡』","<Maid Succubus A>
""Listen to mommy how you've been a good boy♡
 You managed to shoot your milk while sucking
 on mommy's breasts♡ You're a good boy♡"""
"メイドサキュバスはとびっきりの甘ったるい声で、
そう貴方のことを褒めながら肉棒を扱き続ける。
彼女のその言葉に多幸感があふれてしまい、
肉棒からはすぐに我慢汁があふれてしまった。","The maid succubus stroked your penis while praising
you with extremely sugary voice. Her words made you
feel a surge of happiness, and precum began overflowing
from your penis right away."
"<メイドサキュバスA>
『あらあら♡
　褒められて嬉しくなってしまって、
　おちんちんがすぐに泣いてしまいましたね。』","<Maid Succubus A>
""Oh my♡ You felt so happy with my praise that your
 penis began instantly crying."""
"<メイドサキュバスA>
『また上手にミルクをぴゅっぴゅできたら、
　同じように褒めて差し上げますよ♡
　ですから…頑張ってください♡』","<Maid Succubus A>
""I'll praise you again if you can shoot your milk
 again♡ So... Please do your best♡"""
"<メイドサキュバスA>
『私にこうして、
　よちよちと甘やかされ、褒められたいですよね？
　子供のように…♡赤子のように…♡』","<Maid Succubus A>
""You want me to praise and pamper you more, don't you?
 Praise you like a child♡ Pamper you like a baby♡"""
"<メイドサキュバスA>
『恥ずかしがることはありません。
　女から見れば男性などみな、
　甘えるしかできない子供のようなものなのですから♡』","<Maid Succubus A>
""There's nothing to be ashamed of. From a woman's
 viewpoint, all men are little boys to be pampered♡"""
"彼女のの甘ったるい声にむずむずとした快楽を感じ、
優しい手の動きにもすぐに耐えられなくなってしまう。
彼女はそんな貴方から精を搾りだすように、
カリ首周辺を重点的に手で往復する。","You felt itchy pleasure with the maid succubus' sweet
voice, and soon you couldn't endure her handjob either.
As you were in that state, she began focusing her
stroking around your glans to milk you."
"<メイドサキュバスA>
『ほら、またぴゅっぴゅしてください♡
　ママの甘いおっぱいをちゅうちゅうしながら、
　何も考えず……上手にぴゅっぴゅ♡』","<Maid Succubus A>
""Now, please splurt your milk again♡
 Please splurt a big load while sucking on
 mommy's sweet breasts with a blank mind♡"""
"<メイドサキュバスA>
『ふふ♡よくできましたね。
　一生賢明ちゅうちゅうしながらぴゅっぴゅできて、
　偉いですよ。よちよち♡』","<Maid Succubus A>
""Ahaha♡ Yes, that's a big and good load♡
 You're a good boy for splurting it while 
 sucking my breasts with all your effort♡"""
"メイドサキュバスは最後の一滴まで、
ゆっくりと手のひらで搾りだし、優しく貴方に声をかける。
貴方は快楽の余韻に溺れながら、
ぼーっと意識を飛ばしてしまう。","The maid succubus gently spoke to you while softly
milking your penis for the last drops of semen.
You were completely spaced out in the afterglow of
the amazing orgasm."
"<メイドサキュバスA>
『もうすっかり堕ちてしまいましたか？
　それでは明日から……
　ママのためだけに頑張れますよね？』","<Maid Succubus A>
""Have you completely fallen now? Then... Can you
 work hard for mommy tomorrow? Will you work hard
 only for mommy's sake?"""
"メイドサキュバスは貴方の顔を覗き込み、そう尋ねる。
貴方は逆らえずに頷こうとしたとき、
視界に必死に何かを言っているアルの姿が入った。","The maid succubus asked that while peering at your
face. You couldn't oppose her and were about to nod,
but then you saw Al trying to desperately say
something at the edge of your vision."
