"こうもり*2",""
"<可憐>
『宝箱が目に入って、今更惜しくなっちゃったんだ？
　でもダメだよ♡逃がしてあげないからね♡
　おっぱいで閉じ込めてあげる♡むにゅぅぅ♡』","<Karen>
""Are you regretting your decision now that the treasure
 caught your eye? Sorry, but it's pointless♡ I won't
 let you escape♡ I'll hold you down with my boobs♡"""
"そんな貴方の抵抗を封じるように、
可憐は肉棒を強く乳房で圧迫する。
柔らかな乳房の甘い感触が肉棒の芯まで響き、
貴方はうめき声を出してしまう。","Karen tightly squeezed her breasts together to lock 
away your chance to resist. That made their softness
reach all the way to the core of your penis, and you
couldn't help moaning loudly."
"<可憐>
『もう\n[1]君に逆転の可能性は残ってないんだよ♡
　男の子は、女の子みたいに一発逆転の手段はもってない♪』","<Karen>
""\n[1], you can't reverse the situation
 anymore♡ It's impossible for boys to turn around
 the situation with a single move like girls can♡"""
"<可憐>
『ここまでおちんちん追いつめられちゃったら、
　後は情けなくおっぱいにイかされちゃうだけなんだからね♡
　むにゅぅぅ♡むにゅむにゅ♡』","<Karen>
""Now that I've cornered your dick like this, you have
 no choice but to miserably cum in my boobs♡"""
"<可憐>
『ほら、先っぽぬるぬるしてきちゃったよ♡
　おちんちんって追い詰められたら、
　正直に泣いちゃうから分かりやすいよね♪』","<Karen>
""Hey, your precum started leaking♡ It's so easy to
 know when you've cornered a dick because it starts
 crying as a clear signal♪"""
"可憐はくすくすと笑いながら、
肉棒を乳肉の牢獄に閉じ込めたまま、
四方から柔らかな感触ですり潰していく。","While giggling, Karen continued to crush your penis
in her breast prison from all directions."
"<可憐>
『もう少しであの宝箱の中身、
　\n[1]君のものになるはずだったのに♡
　おっぱいで誘惑されてふいにされちゃったね♡』","<Karen>
""\n[1], you were so close to obtaining the
 treasure chest♡ But then your chance slipped
 away at the temptation of my boobs♡"""
"<可憐>
『でも私のこと、恨んじゃだめだよ？
　これは勝負、最後まで戦う意思を持てなかった、
　\n[1]君が悪いんだからね♡むにゅ♡むにゅ♡』","<Karen>
""Please don't hold a grudge against me, okay?
 It's a fight, so it's your own fault for
 dropping your guard before the very end♡"""
"<可憐>
『くす♪腰が震えてきたよ♡
　そろそろ、パイズリでイっちゃう？
　敗北射精して、私に宝箱を取られちゃうの？』","<Karen>
""Ehehe♪ Your hips started shaking♡ Will you cum soon?
 Will you cum to my boobs and give up the treasure
 chest to me?"""
"可憐は勝ち誇ったような笑みで、
トドメをさすように肉棒を圧迫しながら、
ズリズリと密着した乳肉で全体を擦り上げる。","While wearing a confident smile, Karen tightly held
your penis between her breasts and intensively stroked
it to finish you off."
"視界が快楽で歪み、ぼーっと宝箱が見える。
あの宝箱がかかっているというのに、
貴方はもう我慢が出来そうもなかった。","Your vision flickered from the pleasure as you kept
staring at the treasure chest in a daze. Even when
the fate of that chest hung in the balance of this
battle, you still couldn't last much longer."
"<可憐>
『ほらほら♡歯を食いしばっても無駄だよ♡
　\n[1]君の体力、おっぱいで全部搾り取ってあげるね♡』","<Karen>
""Hey♡ It won't help to grit your teeth♡
 I'll squeeze out all your HP with my boobs♡"""
"<可憐>
『これでトドメ♡
　誘惑に負けた後悔を、
　パイズリの快楽で塗りつぶしちゃうから♡』","<Karen>
""This will be it♡ I'll make the pleasure of my
 boobjob overtake the frustration of losing to a
 temptation♡"""
"<可憐>
『私のおっぱいで気持ちよくなって、
　頭の中真っ白にしながらイっちゃえ♡負けちゃえ♡
　むにゅ♡むにゅぅぅ♡むにゅむにゅ♡』","<Karen>
""So, go ahead and enjoy my boobs feel♡ Cum while your
 mind blanks out♡ And lose to me♡"""
"<可憐>
『ふふ♡全部、体力おもらししちゃったみたいだね♪
　これで私の勝ちだよ♡残念だったね、\n[1]君♪』","<Karen>
""Ehehe♡ It looks like that's all your HP♪
 That makes me the winner♡ Too bad that for you,
 \n[1]♡"""
"<可憐>
『さすがに、こんな手には引っかかってくれないよね……
　でも、まだまだ勝負はこれからだよ！』","<Karen>
""As expected, you won't fall for such a trick...
 But the fight isn't over yet!"""
"<優香>
『ぐ…嘘でしょ…？
　こんな短期間で強くなってるなんて……！』","<Yuuka>
""Ugh... You gotta be kidding me... How have you
 become so strong in such a short time?!"""
"<優香>
『長引くとまずそうだし……
　それなら、このまま一気に勝負を決めてあげる♡
　おっぱいに魅了の魔力を込めてぇ♡』","<Yuuka>
""This seems to drag on... So I'm going to settle the
 fight right now♡ I'll fill up my breasts with charm
 magic...♡"""
"<優香>
『ほら、
　この私のあま～いおっぱいでアンタの顔を溶かしちゃう♡
　そのままじっとしてなさい♡』","<Yuuka>
""Hey♡ I'll melt your face with these sweet boobs of
 mine♡ You just need to stand still there♡"""
"かわす","Dodge"
"<優香>
『はい、お顔をむぎゅぅぅ♡
　魅了の魔力とおっぱいフェロモンで、
　脳みそトロトロにしてあげるよ♡』","<Yuuka>
""And your face is mine♡ I'll melt your brain with 
 the charm magic and the pheromones of my boobs♡"""
"優香は豊満な乳房を貴方の顔に押し付ける。
マシュマロの用に柔らかな感触と、
その乳房を使って塗り込められるフェロモンで、
貴方の思考は一気に快楽に染まってしまう。","Yuuka shoved her massive breasts in your face. Their
marshmallow-like softness and thick pheromones made
pleasure take over your mind in an instant."
"<優香>
『ほらほらぁ♡
　あま～いおっぱいフェロモン、もっと吸っちゃえ♡
　それで、お馬鹿さんになっちゃおうね～♡』","<Yuuka>
""Hey♡ Inhale more of the sweet pheromones of my
 boobs♡ Take a deep breath and turn into a dummy
 who can't think for themselves♡"""
"優香はにやにやと嗜虐的な笑みを浮かべたまま、
貴方の顔に甘い魔力を纏った乳房を擦りつける。
柔らかな感触ととろける魔力に脳を焦がされ、
貴方の肉棒は痛いほど勃起してしまっている。","Yuuka rubbed her breasts covered in sweet magic on your
face with a sadistic grin. The sensation of her breasts
and magic fried your brain with pleasure, and your
penis became so hard it hurt."
"<優香>
『くすくす♡もうぐったりしちゃって♡
　おっぱい廃人のかんせー♡
　ま、男なんて所詮こんなもんよね♡』","<Yuuka>
""Ahaha♡ You're fully limp already♡ I managed to
 disable you with my boobs♡ Well, this is all there
 is to men after all♡"""
"<優香>
『じゃ、後はこのままぁ♡
　大好きなおっぱいに負けちゃいまちょうね～♡
　むにゅぅ♡むにゅぅ♡』","<Yuuka>
""Well... All that's left is for you to lose in the
 boobs that you love so much♡"""
"<優香>
『あはっ♡おっぱいでむぎゅぅってされて、
　ビクビクしちゃってなっさけない♡
　残念でちたね、もうアンタのま～け♡』","<Yuuka>
""Ahaha♡ It looks so miserable how you twitch when
 I rub my boobs on your face♡ Too bad, but you've
 already lost the fight♡"""
"<優香>
『もしかしたら私に勝てるかもしれなかったのに、
　アンタは自分からこのおっぱいに負けちゃったの♡
　むにゅぅ♡むにゅぅ♡』","<Yuuka>
""You might have had a chance to beat me, but you
 decided to lose with my boobs instead♡"""
"優香はそう勝ち誇りながら、
ぐったりとした貴方に追い打ちをかけるように、
柔らかな乳房を顔いっぱいに押し付ける。","Yuuka made fun of you while shoving her breasts harder
on your face to drive you into the corner."
"<優香>
『アンタさ、負けたらその大事な剣奪われるって、
　分かってた上でこのおっぱいに負けたんでしょ？
　ほんと、どうしようもない変態♡』","<Yuuka>
""Hey♡ Even when it means losing your important sword,
 you still want to lose to my boobs, don't you?
 You're honestly a hopeless pervert♡"""
"<優香>
『アンタにはやっぱり、その立派な剣はもったいない♡
　さっさと精液まき散らしながら倒れて、
　私にその剣よこしなさい♡むにゅぅ♡』","<Yuuka>
""That strong sword is completely wasted on you♡
 Hurry up and spill your semen, lose, and hand your
 sword to me♡"""
"<優香>
『ほら、私のおっぱいに脳みそ溶かされて、
　なっさけなく勃起してるアンタのおちんぽ♡
　こっちもちゃんと虐めてあげる♡』","<Yuuka>
""Hey♡ Now that your brain has melted from my boobs,
 I'll also toy your dick since it's shamelessly
 hard♡"""
"優香はそう言いながら、
勃起した肉棒をむちむちの太ももで挟み込み、
その感触と一体化させるように締め付ける。","After saying that, Yuuka squeezed your penis between
her thick thighs so hard that it felt like you were
becoming one with them.. "
"<優香>
『ど～お？私の太もも♡
　おっぱいで廃人にされちゃったアンタには、
　この柔らかさがよ～く効くでしょ♡』","<Yuuka>
""How do you like my thighs? I'm sure that their
 softness is super effective on you when my breasts
 were enough to disable you♡"""
"優香は柔らかくも弾力のある太ももで肉棒を締め付ける。
みっちりと絡みつく彼女の太ももは、
その感触だけで貴方を追い詰める。","Yuuka squeezed your penis with her soft and springy
thighs. The sensation from their squeeze alone was
enough to drive you into the corner."
"<優香>
『おちんぽむにむに締め付けたまんま擦ってあげる♡
　おっぱいとは違った女の子の太ももの柔らかさ♡
　たっぷり感じて、そのまま溺れろ♡』","<Yuuka>
""I'll rub your dick while tightly squeezing it♡ 
 Thoroughly enjoy the sensation of a girl's soft
 thighs and drown in that pleasure♡"""
"<優香>
『あはっ♡なんかぬるぬるしてきた～♡
　ちょっと太ももで擦られただけで、
　もう我慢汁が出てきちゃったわけ？』","<Yuuka>
""Ahaha♡ There's wet stuff coming out♡ Was little
 bit of thigh rubbing enough to make you leak precum?"""
"<優香>
『ま、それも仕方ないか♡
　私が魅了の魔力を使ってまで、こうしておっぱいで、
　アンタの顔をもみくちゃにしてあげてるんだもんね♡』","<Yuuka>
""But I guess that can't be helped when I've used
 charm magic and smothered your face with my boobs
 this badly♡"""
"優香は貴方の顔を柔らかな乳房ですりつぶす。
顔いっぱいを甘くとろけるような感触で包まれ、
貴方の身体はびくびくと震えてしまう。","Yuuka crushed your face with her soft breasts. With
the sweet melting sensation covering your face,
your whole body trembled."
"<優香>
『ほ～ら♡
　あま～いあま～い私のおっぱいでちゅよ～♡
　こんな風にしてもらえるなら剣なんてどうでもいいよね♡』","<Yuuka>
""Hey♡ These are my sweet, sweet boobs♡ You don't
 mind losing your sword when you can have my boobs
 on your face like this, right?"""
"<優香>
『私のおっぱいと太ももに可愛がってもらうのはぁ♡
　アンタにとって剣なんかよりよっぽど大事♡
　むにゅむにゅ♡むにむに♡』","<Yuuka>
""For you... It's much more important to enjoy my boobs
 and thighs than to keep your sword♡"""
"<優香>
『ほら、もう限界でしょ？
　おっぱいフェロモン吸い込みながら、
　私の太ももに精液搾りだされちゃう♡』","<Yuuka>
""Hey♡ You're hitting the limit, right? You're about
 to lose your semen to my thigh milking while inhaling
 my boob pheromones♡"""
"<優香>
『それでアンタの負～け♡
　ま、そんなのはこのおっぱいに捕まった時から、
　決まっちゃってたことなんだけど♡』","<Yuuka>
""That will mark your defeat♡ Although, your loss was
 already decided from the moment I caught your face
 between my boobs♡"""
"優香は貴方のことを嘲笑いながら、
甘い谷間のフェロモンを乳房で顔に塗り込んでいく。
おっぱいに制限された呼吸の中で、
甘い香りが容赦なく貴方の脳に伝わってくる。","Yuuka made fun of you while covering your face with
her breast pheromones. With your mouth and nose stuck
in her cleavage, you had no choice but to breathe in
the sweet scent that made your brain melt."
"<優香>
『ま、さっきはちょっと焦ったけど……
　終わってみれば私の楽勝♡おっぱいに堕とされて、
　太ももで情けなくノックアウトだもんね～♡』","<Yuuka>
""Well, you managed to make me fluster for a moment...
 But it's an easy victory for me in the end♡ You're
 going to get knocked out by my boobs and thighs♡"""
"<優香>
『そんな恥ずかしい負け方するくらいなら、
　大人しく私に剣を渡してたほうがよかったんじゃない？
　今更後悔しても遅いけど♡』","<Yuuka>
""You don't mind obediently giving up your sword since
 you get to lose in such a shameful way, right?
 And even if you do, it's too late for regrets♡"""
"優香はそう言いながら、
トドメをさすようにむぎゅっと乳房で貴方の顔を締め付る。
そのまま激しく腰を振り、太ももでカリ首を往復させる。","After saying that, Yuuka squeezed your face with her
breasts to get ready to finish you off. At the same
time, she began moving her hips fast to rub her
thighs on your glans."
"<優香>
『ほらほら、このままイけ♡
　おっぱいに捕まったまま、太ももに精液搾りだされろ♡
　ざぁこ♡むにゅぅぅ♡むにむに♡』","<Yuuka>
""Now♡ It's your time to cum♡ Lose your semen to my
 thigh-milking while your face is smothered in my
 boobs♡"""
"<優香>
『太ももの中でノックアウト敗北射精♡
　ほんとみっともない負け方だね～♡
　結局私の勝ち♡無駄な抵抗お疲れ様ぁ♡』","<Yuuka>
""Knock-out orgasm at a girl's thighs♡ That's such a
 miserable way to lose♡ The fight ended in my win
 after all♡ Good job on the pointless resistance♡"""
"<優香>
『ぐ…カモのくせに、ほんと生意気…………』","<Yuuka>
""Ugh... You're just some weak-ass...  Don't get cocky!"""
"<六花>
『貴方にはもう勝ち目はない、諦めて負けてください。
　貴方の敗北の証を、私のお口おまんこに注いでください♡
　じゅるっ♡じゅるるっ♡』","<Rikka>
""You don't have a chance to win anymore, so please
 give up and lose. Please shoot the proof of your
 defeat inside my mouth pussy♡"""
"<メイドサキュバスA>
『ぐ…なかなかやりますね。
　ここは、起死回生の一手に賭けてみることにしましょう。』","<Maid Succubus A>
""Ugh... You're quite good. I'll have to use my last
 resort."""
"<メイドサキュバスA>
『ほら、こうして貴方の顔をおっぱいで包んで…
　甘く、溶かして差し上げますね。
　だからこのまま、じっとしていてください。』","<Maid Succubus A>
""Here... I'll hold your face between my breasts
 and sweetly melt you with their soft touch...
 Please stay still as I hold you."""
"<メイドサキュバスA>
『じっとしていてくだされば、
　おっぱいの感触で大きくなってしまったおちんちん…
　私が優しく撫でて差し上げますよ。』","<Maid Succubus A>
""If you stay still, I'll also gently stroke your penis,
 which has become hard because of my breasts."""
"<メイドサキュバスA>
『くす♡いい子ですね。それでは約束通り、
　手のひらでおちんちんを撫でて差し上げましょう。』","<Maid Succubus A>
""Ahaha♡ Good boy. Then as I promised, I'll gently
 stroke your penis."""
"<メイドサキュバスA>
『貴方はただ、
　私のおっぱいを吸っているだけでいいのですよ。
　全て私にお任せください。シコシコ♡』","<Maid Succubus A>
""You can simply stay still and suck my breasts.
 Please let me take care of everything for you."""
"メイドサキュバスは貴方を寝かせ、
顔の上に豊満な乳房を乗せたまま、
肉棒に手を伸ばして優しく触れ始める。","The maid succubus laid you down, rested her breasts on
your face, and began touching your penis with gentle
strokes."
"<メイドサキュバスA>
『ふふ、何をしているのですか？
　ちゃんと私のおっぱいを吸ってください。
　おっぱいの甘さを吸って……』","<Maid Succubus A>
""Ahaha♡ What are you doing? Please focus on sucking
 my breasts♡ See how sweet they taste..."""
"<メイドサキュバスA>
『理性をドロドロに溶かし、
　何も考えることのできない家畜になってしまいましょうね。
　ほら、私の乳首をちゃんと咥えさせてあげますので。』","<Maid Succubus A>
""And let your mind melt until you've turned into a
 cattle slave who can't think for themselves.
 Here, allow me to push my nipple into your mouth."""
"<メイドサキュバスA>
『そうそう、その調子です。
　赤ちゃんのようにおっぱいをちゅうちゅうしてください。
　甘くてとろけるように美味しいでしょう？』","<Maid Succubus A>
""Yes, just like that. Please suckle on them like a baby.
 They taste really sweet and delicious, don't they?"""
"<メイドサキュバスA>
『このままおっぱいの甘さに溺れてくださいね。
　びくびく嬉しそうに震えているこのおちんちんも、
　しっかり撫でて差し上げますから。シコシコ♡』","<Maid Succubus A>
""Please lose yourself to the sweetness of my breasts.
 I won't forget stroking your penis that's twitching
 so happily either."""
"メイドサキュバスは貴方に乳首を吸わせたまま、
勃起した肉棒を軽く握りこみ、上下に扱く。
口いっぱいに広がる乳房の甘さと、
柔らかな手による肉棒への愛撫が貴方の理性をとろけさせる。","While you suckled on the maid succubus' nipple,
she stroked your penis with a gentle grip. 
She was melting your mind with her soft hands
and the sweet taste of her breasts."
"<メイドサキュバスA>
『くす♡とても気持ちよさそうですね。
　家畜になってくだされば、
　毎日このような搾精を待っているのですよ。』","<Maid Succubus A>
""Ahaha♡ You seem to be enjoying this so much.
 If you become our cattle slave, you can expect
 to be drained like this every day."""
"<メイドサキュバスA>
『それは貴方にとってとても魅力的な日々ですよね？
　何せ、勝負の最中でさえも自分から、
　こうされることを望む変態なのですから。シコシコ♡』","<Maid Succubus A>
""I believe you would be happy with such a life.
 After all, you are a pervert who wished to taste my
 breasts even when we were in the middle of a fight."""
"<メイドサキュバスA>
『あら、おっぱいから口を放してしまって…
　家畜と聞いて少し怖くなってしまいましたか？
　ですが、今更もう遅いですよ。』","<Maid Succubus A>
""Oh my, you let go of my nipple... Did hearing about
 the life of a cattle slave make you afraid?
 However, it is already too late."""
"<メイドサキュバスA>
『先ほどまで吸っていたおっぱいの甘さで、
　もうすっかり体は脱力してしまっているのですから…
　逃げることなどできませんよね？』","<Maid Succubus A>
""Since you have already had a taste of my sweet
 breasts, all the strength has left your body...
 You can escape like this, can you?"""
"<メイドサキュバスA>
『さ、もう一度貴方の口に、
　私の乳房を咥えさせて差し上げましょう。
　諦めてまたちゅうちゅうしてください。』","<Maid Succubus A>
""Now, allow me to stick my breast back into your mouth.
 Please give up your fate and suck on my nipple."""
"メイドサキュバスは貴方の口に無理やり乳首を咥えさせる。
このままではだめだと理解していても、
貴方は咥えさせられればすぐにそれを吸い始めてしまい、
再び口いっぱいに彼女の乳房の甘さが広がる。","The maid succubus shoved her breast into your mouth.
Even while you knew that you were in a pinch, you
couldn't help sucking on her nipple, and the sweet
taste of her breasts spread in your mouth again."
"<メイドサキュバスA>
『そう、それでいいのです。
　貴方の心はもう、私のおっぱいの虜なのですから。
　諦めて家畜としての未来を受け入れてくださいね。』","<Maid Succubus A>
""Yes, that's what you should do. Your mind has already
 become the captive of my breasts, so please give up
 and accept your fate as a cattle slave."""
"<メイドサキュバスA>
『それに、家畜と言っても怖がることはありません。
　ただただ、毎日快楽を与えられるだけの日々…
　それはきっと男性には幸せなものですよ。』","<Maid Succubus A>
""Besides, while we call the men we keep cattle slaves,
 there's nothing to fear. Your every day will be filled
 with pleasure that can make a man truly happy."""
"<メイドサキュバスA>
『現に今も貴方は、すっかりとろけたような顔で、
　おっぱいに溺れる幸せに浸っているではありませんか。
　私たちの家畜となれば、これが毎日味わえるのです。』","<Maid Succubus A>
""And aren't you already in pure bliss when you suck on
 my breasts with such a sloppy face? Become our cattle
 slave, and you can taste this pleasure every day."""
"メイドサキュバスは貴方似そう優しく声を掛けながら、
カリ首をルズムカルに手で扱き上げる。
貴方は彼女の甘い乳房と言葉に思考が朦朧とし、
家畜になることへの忌避感が薄れていく。","The maid succubus tempted you while stroking your
glans. Her sweet words, combined with the taste of her
breasts, put you into a daze, and your resistance
against becoming a cattle slave was slowly fading."
"<メイドサキュバスA>
『ふふ、我慢汁も出てきましたね。
　家畜としての未来を、
　おちんちんの方は喜んでいるのでしょうか。』","<Maid Succubus A>
""Ahaha♡ Now even your precum started flowing.
 Does that mean that your penis would love to
 become a cattle slave?"""
"<メイドサキュバスA>
『貴方の思考の方もこのまま、
　私たちの家畜になることは幸福だと、
　このおっぱいでそう思わせて差し上げますね。シコシコ♡』","<Maid Succubus A>
""Allow me to persuade your mind as well. I'll show you
 what a bliss the life of a cattle slave would be with
 my breasts."""
"<メイドサキュバスA>
『そろそろおっぱいの甘さで、
　貴方の思考も混濁してきた頃合いでしょうか。
　おちんちんも今にも射精してしまいそうですね。』","<Maid Succubus A>
""It it about time your mind turned into goo from the
 sweet taste of my breasts? It looks like your penis
 is about to blow any moment now."""
"<メイドサキュバスA>
『貴方の体力も、
　しっかりと金玉の中でミルクに変換されているようです。
　この射精で、きっともう動けなくなってしまうでしょう。』","<Maid Succubus A>
""It seems like your HP is rapidly converting into the
 semen in your balls as well. You'll surely be left
 unable to move if you orgasm now."""
"メイドサキュバスは貴方に乳房を吸わせながら。
徐々に手で肉棒を扱く速度を早くしていく。
彼女の言う通り、もう射精してしまえば負けてしまう、
それが理解できていても、堪えることなどできない。","The maid succubus gradually increased the pace of her
handjob while making you suck her breast. It was as
she said, you'll surely lose if you orgasm now.
But even when you knew that, you were unable to resist."
"<メイドサキュバスA>
『この射精で貴方は家畜の仲間入り…　
　とてもめでたい、記念すべき射精ですね。
　その幸福をよく噛みしめてください。』","<Maid Succubus A>
""You'll join your fellow cattle slaves with this
 orgasm... It's a happy occasion to celebrate.
 Please enjoy and remember the happiness you feel."""
"<メイドサキュバスA>
『そして、私たちのミルクタンクとして生きる…
　そんな未来に思いをはせながら、イってしまいなさい♡
　変態♡シコシコ♡シコシコ♡』","<Maid Succubus A>
""And while at it, imagine your future life as our
 milk tank♡ Imagine that and cum♡ You pervert♡"""
"<メイドサキュバスA>
『くす♡
　情けなくミルクを噴き出してしまいましたね。
　これで貴方は家畜決定です、おめでとうございます。』","<Maid Succubus A>
""Ahaha♡ You miserably shot out your milk.
 Congratulations, now your life as our cattle
 slave is guaranteed."""
"<メイドサキュバスA>
『さすがに、大人しくはしてくれませんか。』","<Maid Succubus A>
""As I suspected, you won't accept it that easily."""
"<メイドサキュバスA>
『うぐ…………』","<Maid Succubus A>
""Ugh..."""
"メイドサキュバスAは気絶してしまった！","Maid Succubus A fainted!"
"\n[1]はマジックコインを5枚手に入れた！","You obtained 5 Magic Coins."
"<メイドサキュバスA>
『ここまで反抗出来るだなんて…
　少し、予想外でしたね。
　そんなに家畜に戻るのは嫌なのでしょうか。』",""
"<メイドサキュバスA>
『いいえ、そんなはずありませんよね。
　私のおっぱいに吸い付き、ミルクを手で搾りだされる日々…
　とても、気持ちよかったでしょう？』",""
"<メイドサキュバスA>
『例え理性が拒んだとしても、
　おちんちんはしっかりとその快楽を覚えているはずです。
　ほら、私にされるがままになってください。』",""
"<メイドサキュバス>
『今日もいつものようにミルクを搾り取って、
　家畜としての快楽を味わわせて差し上げますよ。』",""
"<メイドサキュバスA>
『くす♡お利口ですね。
　やはりおちんちんの方はしっかりと快楽を覚えていて、
　逆らうことなどできませんでしたか。』",""
"<メイドサキュバスA>
『これで分かりましたか？契約から逃れたとしても、
　貴方はもう私に逆らうことなんてできないんですよ。』",""
"<メイドサキュバスA>
『逃れようとしても、
　こうしておっぱいの誘惑に負けて快楽の方を選んでしまう…
　そんな情けない身体になってるんです。』",""
"メイドサキュバスはそう言いながら、
貴方の顔に柔らかな乳房を押し当てる。",""
"<メイドサキュバスA>
『それをしっかりと理解しながら…
　ほら、私のおっぱいを吸いなさい。
　おちんちんもシコシコして差し上げますから。シコシコ♡』",""
"<メイドサキュバスA>
『ふふ、つい先ほどまで剣を向けていた私のおっぱいに、
　こんなに簡単に夢中になってしまうなんて呆気ないですね。
　家畜としては、仕方のないことなのかもしれませんが。』",""
"乳首を口に咥えて必死に吸う貴方を、
メイドサキュバスはそう嘲笑しながら肉棒を愛撫する。",""
"<メイドサキュバスA>
『ですが、反逆して改めて理解できたんですよね？
　貴方にとっては自由などというものよりも……』",""
"<メイドサキュバスA>
『こうして柔らかい私のおっぱいに甘え、
　おちんちんを手でシコシコされて、
　家畜として私に搾り取られる毎日の方が幸せだと。』",""
"<メイドサキュバスA>
『あと少しで私に勝ち、自由を謳歌できたというのに、
　貴方は自分から家畜に戻ることを望んだのですから…
　今回の反逆は水に流して差し上げましょう。』",""
"<メイドサキュバスA>
『これまでのように、私の家畜として快楽にまみれた、
　幸せな日々を与えてあげますよ。ですので、
　安心して私のおっぱいを吸いなさい。シコシコ♡』",""
"<メイドサキュバスA>
『くす♡幸せそうな顔をしておっぱいを吸って…
　私の家畜に戻れるのがそんなに嬉しいのですか？』",""
"<メイドサキュバスA>
『いえ、聞くまでもないことでしたね。
　家畜に戻れば、毎日こうして私のおっぱいを吸えますし、
　おちんちんもたくさんシコシコしてもらえますものね。』",""
"<メイドサキュバスA>
『たとえ自由を奪われたとしても、
　それを帳消しにするほどの快楽を謳歌できる…
　これほどの幸せは他にありませんよね。』",""
"貴方は甘い乳房に吸い付きながら、
彼女の甘い言葉を耳にする。理性はとろとろになり、
彼女の言葉はすんなりと貴方の脳に受け入れられる。",""
"<メイドサキュバスA>
『ほら、もっと快楽に溺れ、
　家畜としてのあるべき姿を完全に取り戻しなさい。
　たくさんシコシコして差し上げますから。シコシコ♡』",""
"<メイドサキュバスA>
『その調子です。ふふ、もうすっかり、
　家畜であったときと何も変わらない、
　だらしのない顔になってしまいましたね。』",""
"<メイドサキュバスA>
『私のおっぱいは甘いでしょう？
　おちんちんをシコシコされるのは気持ちいいでしょう？
　貴方の弱点は分かっていますよ。』",""
"<メイドサキュバスA>
『貴方は何度もこうして、
　私にミルクを搾りだされてきた情けない家畜……
　私に支配されていた惨めな家畜なのですから。』",""
"メイドサキュバスはくすくすと微笑みながら、
乳房の甘さで貴方を虜にし、リズムカルに肉棒を上下に扱く。
貴方に家畜としての立場を教えるような言葉が、
快楽とともに貴方の脳を犯していく。",""
"<メイドサキュバスA>
『家畜の貴方が私に逆らっても敵うはずがなかったのです。
　この快楽をしっかりと覚えて、もう2度と、
　私に無駄な手間をかけさせないでくださいね。シコシコ♡』",""
"<メイドサキュバスA>
『くす♡そろそろおちんちんのほうは、
　家畜に戻る準備が整っているようですね。
　どうでしょう？心の方の準備はもうできていますか？』",""
"<メイドサキュバスA>
『出来ていない、と言っても、
　止めてあげるつもりはありませんけどね。
　無理やり搾りだして家畜に戻してしまいますから♡』",""
"メイドサキュバスはくすくすと笑いながら、
肉棒にトドメをさすように激しく上下に扱き始める。
その強い快感に思わず貴方の腰は浮いてしまう。",""
"<メイドサキュバスA>
『結局は、貴方の意思など関係ないのですよ。
　貴方自身がどう思おうと、
　貴方には家畜として生きるしか道は残されていません。』",""
"<メイドサキュバスA>
『ですのでこれからもせいぜい、
　私に逆らうことなく、　
　家畜としての生を謳歌してくださいね。♡』",""
"<メイドサキュバスA>
『ほら、これでトドメです。
　おちんちんからミルクを噴き出して、
　私に服従しなさい♡シコシコ♡シコシコ♡』",""
"<メイドサキュバスA>
『ふふ…たくさん出てしまいましたか。
　これからも私の家畜としてよろしくお願いしますね。』",""
"<メイドサキュバスA>
『家畜には戻らない、そういう意思表示ですか。
　……手ごわいですね。』",""
"<メイドサキュバスB>
『う、なかなかやるじゃん…
　でも、私を倒しちゃっていいのかな～？』","<Maid Succubus B>
""Ugh... You're quite good... But are you sure you
 want to defeat me?"""
"<メイドサキュバスB>
『ほら、私のおっぱい♡
　チラチラ見せられたら気にならない？
　全部見たいって、そう思わない？』","<Maid Succubus B>
""Hey♡ Have a look at my boobs♡ When I give you peeks
 of them, doesn't it make it curious? Don't you want
 to see them fully bare?"""
"メイドサキュバスは貴方に谷間を見せつけ、
軽く指で服を引っ張って一瞬ピンク色の乳首まで見せる。","The maid succubus showed off her cleavage. Then she
pulled on her top to flash you with her nipple for
a moment."
"<メイドサキュバスB>
『武器を捨ててくれたら、
　この柔らかおっぱいでパイズリしてあげるんだけどなぁ♡
　ね？おねが～い♡』","<Maid Succubus B>
""If you put away your weapon, I'll give you a boobjob
 with these soft boobs of mine♡ So, please put it
 away♡"""
"武器を捨てる","Put away your weapon"
"<メイドサキュバスB>
『にしし♡ありがと～♡
　それじゃ、お望み通りパイズリを………
　してあげな～い♡えいっ♡』","<Maid Succubus B>
""Ehehe♡ Thank you♡ Then the boobjob that you
 wanted... Isn't that you're going to get♡ There♡"""
"<メイドサキュバスB>
『男ってホントにおっぱい好きだよね～♡
　で・も♪アンタにはこれで十分♡
　パンツオナホでおちんぽシコシコ♡』","<Maid Succubus B>
""You men really love boobs, don't you? However, this
 will be enough for you♡ A panty handjob♡"""
"メイドサキュバスは貴方の肉棒をショーツでくるむと、
そのまま上下に動かして扱き始める。
柔らかく、生温かい布の感触にくるまれた肉棒は、
嫌でも彼女の残り香を感じてしまう。","After sticking her panties around your penis, the maid
succubus began stroking your manhood. You couldn't 
help getting off when her panties were soft and
still warm."
"<メイドサキュバスB>
『え？話が違う？
　パイズリしてくれるんじゃなかったのかって？
　アンタみたいな変態にはこっちのほうがいいでしょ～♡』","<Maid Succubus B>
""Eh? This isn't what I promised? I said that I would
 give a boobjob? This is much better for a pervert
 like you♡"""
